Tarih;Saat;haftagunu;toplam;ruzgar
15.01.2016;15;5;35343,51;2012,71
15.01.2016;16;5;36473,19;2311,69
15.01.2016;17;5;37425,82;2619,04
15.01.2016;18;5;36019,98;2772,68
15.01.2016;19;5;34574,97;2922,42
15.01.2016;20;5;33756,4;3046,55
15.01.2016;21;5;33140,33;3074,97
15.01.2016;22;5;33272,46;3129,64
15.01.2016;23;5;31803,26;3069,92
16.01.2016;0;6;29790,9;3157,93
16.01.2016;1;6;28108,68;3192,93
16.01.2016;2;6;26867,16;3212,72
16.01.2016;3;6;26241,31;3264,28
16.01.2016;4;6;25928,6;3262,54
16.01.2016;5;6;26137,31;3317,22
16.01.2016;6;6;26617,72;3296,84
16.01.2016;7;6;27115,23;3361,36
16.01.2016;8;6;30856,91;3444,96
16.01.2016;9;6;33419,96;3375,68
16.01.2016;10;6;34766,44;3457,83
16.01.2016;11;6;35337,03;3555,14
16.01.2016;12;6;34062,01;3534,12
16.01.2016;13;6;33973,61;3594,64
16.01.2016;14;6;33592,64;3597,44
16.01.2016;15;6;33087,78;3584,06
16.01.2016;16;6;33693,47;3591,9
16.01.2016;17;6;34599,67;3535,67
16.01.2016;18;6;33773,4;3444,08
16.01.2016;19;6;32770,63;3378,92
16.01.2016;20;6;32167,64;3519,66
16.01.2016;21;6;31414,53;3559,91
16.01.2016;22;6;31666,2;3483,37
16.01.2016;23;6;30292,67;3490,71
17.01.2016;0;7;28125,56;3524,28
17.01.2016;1;7;26344,08;3417
17.01.2016;2;7;25233,2;3382,21
17.01.2016;3;7;24526,4;3351,8
17.01.2016;4;7;24131,34;3312,61
17.01.2016;5;7;24277,13;3249,89
17.01.2016;6;7;24149,15;3195,57
17.01.2016;7;7;23448,7;3230,46
17.01.2016;8;7;24484,28;3423,22
17.01.2016;9;7;26064,26;3398,35
17.01.2016;10;7;27602,68;3363,12
17.01.2016;11;7;28719,23;3102,71
17.01.2016;12;7;28965,99;3028,05
17.01.2016;13;7;29082,02;2794,29
17.01.2016;14;7;29060,19;2599,84
17.01.2016;15;7;28859,44;2235,35
17.01.2016;16;7;29986,06;2002,61
17.01.2016;17;7;31083,43;1706,44
17.01.2016;18;7;31046,2;1655,29
17.01.2016;19;7;30619,87;1709,23
17.01.2016;20;7;30216,41;1895,82
17.01.2016;21;7;29589,83;1884,25
17.01.2016;22;7;29593,28;1915,01
17.01.2016;23;7;28448,52;2131,78
18.01.2016;0;1;26425,24;2163,36
18.01.2016;1;1;25112,59;2303,81
18.01.2016;2;1;24197,23;2605,03
18.01.2016;3;1;23839,79;2838,97
18.01.2016;4;1;23756,17;3000,84
18.01.2016;5;1;24217,87;3021,69
18.01.2016;6;1;25384,09;3055,79
18.01.2016;7;1;27192,81;3053,71
18.01.2016;8;1;32775,65;3139,94
18.01.2016;9;1;36291,76;3007,7
18.01.2016;10;1;37563,39;2961,94
18.01.2016;11;1;38417,27;2944,98
18.01.2016;12;1;37351,08;2924,06
18.01.2016;13;1;37971,52;2911,07
18.01.2016;14;1;38264,2;2964,53
18.01.2016;15;1;37831,23;2886,87
18.01.2016;16;1;38590,57;2832,79
18.01.2016;17;1;38930,59;2763,5
18.01.2016;18;1;37080,02;2770,12
18.01.2016;19;1;35590,81;2838,32
18.01.2016;20;1;34671,59;2696,79
18.01.2016;21;1;33765;2646,48
18.01.2016;22;1;33590,16;2611,08
18.01.2016;23;1;32035,19;2433,05
19.01.2016;0;2;29648,05;2435,11
19.01.2016;1;2;28023,28;2490,71
19.01.2016;2;2;26957,35;2366,01
19.01.2016;3;2;26389,7;2290,59
19.01.2016;4;2;26152,72;2106,17
19.01.2016;5;2;26578,69;1953,03
19.01.2016;6;2;27561,29;1806,43
19.01.2016;7;2;29127,56;1544,23
19.01.2016;8;2;34277,14;1434,89
19.01.2016;9;2;37597,73;1206,84
19.01.2016;10;2;38680,75;1107,88
19.01.2016;11;2;39329,86;944,56
19.01.2016;12;2;37912,15;845,18
19.01.2016;13;2;38232,32;776,9
19.01.2016;14;2;38431,48;718,81
19.01.2016;15;2;37914,67;735,7
19.01.2016;16;2;38254,38;733,38
19.01.2016;17;2;39006,28;738,37
19.01.2016;18;2;37419,61;761,48
19.01.2016;19;2;35893,88;660,1
19.01.2016;20;2;35024,97;570,04
19.01.2016;21;2;34132,03;549,34
19.01.2016;22;2;34201,22;508,24
19.01.2016;23;2;32449,57;492,53
20.01.2016;0;3;30139,5;576,24
20.01.2016;1;3;28410,88;553,46
20.01.2016;2;3;27406,34;506,14
20.01.2016;3;3;26722,59;471,71
20.01.2016;4;3;26551,26;424,84
20.01.2016;5;3;27065,87;492,29
20.01.2016;6;3;28039,32;513,99
20.01.2016;7;3;29469,19;596,03
20.01.2016;8;3;34531,37;641,78
20.01.2016;9;3;37962,23;673,63
20.01.2016;10;3;38993,86;642,39
20.01.2016;11;3;39668,13;641,61
20.01.2016;12;3;38295,21;647,41
20.01.2016;13;3;38719,27;710,45
20.01.2016;14;3;39016,83;798,57
20.01.2016;15;3;38583,86;889,45
20.01.2016;16;3;39061,14;1001,25
20.01.2016;17;3;39678,86;1035,23
20.01.2016;18;3;37842,79;970,48
20.01.2016;19;3;36242,08;971,82
20.01.2016;20;3;35265,5;986,64
20.01.2016;21;3;34442,99;928,46
20.01.2016;22;3;34423,91;861,79
20.01.2016;23;3;32661,51;813,96
21.01.2016;0;4;30396,19;830,38
21.01.2016;1;4;28597,47;851,03
21.01.2016;2;4;27458,63;873,51
21.01.2016;3;4;26728,84;790,63
21.01.2016;4;4;26819,66;823,11
21.01.2016;5;4;27295,21;826,31
21.01.2016;6;4;28233,77;851,53
21.01.2016;7;4;29534,69;823,55
21.01.2016;8;4;34553,08;929,11
21.01.2016;9;4;37885,31;939,99
21.01.2016;10;4;39233,35;951,9
21.01.2016;11;4;39895,48;944,4
21.01.2016;12;4;38431,05;890,51
21.01.2016;13;4;37369,73;872,99
21.01.2016;14;4;38991,04;755,99
21.01.2016;15;4;38424,45;677,11
21.01.2016;16;4;38816,1;711,4
21.01.2016;17;4;39201,65;777,47
21.01.2016;18;4;37540,47;806,82
21.01.2016;19;4;36208,77;815,1
21.01.2016;20;4;35321,99;792,88
21.01.2016;21;4;34453,4;785,07
21.01.2016;22;4;34506,7;836,59
21.01.2016;23;4;32959,37;871,61
22.01.2016;0;5;30389,96;926
22.01.2016;1;5;28517,31;932,49
22.01.2016;2;5;27397,27;1052,31
22.01.2016;3;5;26696,24;1213,37
22.01.2016;4;5;26636,34;1539,78
22.01.2016;5;5;27118,79;1866,06
22.01.2016;6;5;28127,63;2137,21
22.01.2016;7;5;29345,05;2325,9
22.01.2016;8;5;34622,14;2422,75
22.01.2016;9;5;38179,81;2329,34
22.01.2016;10;5;39032,97;2300,96
22.01.2016;11;5;39070,85;2264,88
22.01.2016;12;5;36760,5;2319,09
22.01.2016;13;5;38030,5;2417,94
22.01.2016;14;5;38467,93;2414,05
22.01.2016;15;5;38201,49;2508,23
22.01.2016;16;5;38866,07;2669,41
22.01.2016;17;5;39255,58;2744,89
22.01.2016;18;5;37130,41;2809,46
22.01.2016;19;5;35315,89;2854,65
22.01.2016;20;5;34779,35;2828,81
22.01.2016;21;5;33927,07;2817,42
22.01.2016;22;5;34209,59;2847,4
22.01.2016;23;5;32617,78;2824,51
23.01.2016;0;6;30215,9;2847,92
23.01.2016;1;6;28509,74;2848,07
23.01.2016;2;6;27311,13;2862,26
23.01.2016;3;6;26492,04;2873,82
23.01.2016;4;6;26476,82;2976,72
23.01.2016;5;6;26720,3;2966,42
23.01.2016;6;6;27058,22;2984,35
23.01.2016;7;6;27679,17;3018,89
23.01.2016;8;6;31739,43;3064,55
23.01.2016;9;6;35066,08;2935,12
23.01.2016;10;6;36711,4;2993,09
23.01.2016;11;6;37728,07;3076,86
23.01.2016;12;6;36953,27;3080,74
23.01.2016;13;6;36764,38;3101,87
23.01.2016;14;6;36555;3103,85
23.01.2016;15;6;35898,79;3131
23.01.2016;16;6;35914,32;3080,61
23.01.2016;17;6;36651,18;3035,83
23.01.2016;18;6;35931,07;2979,5
23.01.2016;19;6;34781,15;2954,17
23.01.2016;20;6;33952,8;2863,88
23.01.2016;21;6;33131,48;2672,89
23.01.2016;22;6;33030,06;2629,87
23.01.2016;23;6;31630,82;2567,41
24.01.2016;0;7;29349,49;2629,77
24.01.2016;1;7;27480,98;2463,23
24.01.2016;2;7;26088,26;2437,67
24.01.2016;3;7;25306,03;2515,19
24.01.2016;4;7;24973,17;2388,04
24.01.2016;5;7;25001,94;2303,35
24.01.2016;6;7;24899,46;2273,25
24.01.2016;7;7;24158,93;2171,55
24.01.2016;8;7;25160,11;2136,83
24.01.2016;9;7;27120,55;2039,35
24.01.2016;10;7;29164,35;2021,72
24.01.2016;11;7;30598,84;1914,25
24.01.2016;12;7;31038,39;2017,19
24.01.2016;13;7;31165,89;1947,54
24.01.2016;14;7;31104,8;2015,09
24.01.2016;15;7;30750,5;1978,69
24.01.2016;16;7;31481,16;1968,82
24.01.2016;17;7;32712,77;2026,65
24.01.2016;18;7;32774,93;2047,52
24.01.2016;19;7;32341,26;1939,27
24.01.2016;20;7;31820,1;1877,47
24.01.2016;21;7;31160,32;1860,87
24.01.2016;22;7;31284,85;1856,47
24.01.2016;23;7;30005,39;1835,91
25.01.2016;0;1;28167,47;1781,41
25.01.2016;1;1;26516,66;1671,2
25.01.2016;2;1;25339,39;1649,25
25.01.2016;3;1;24773,74;1599,38
25.01.2016;4;1;24711,58;1505,45
25.01.2016;5;1;25145,67;1568,4
25.01.2016;6;1;26151,07;1573,67
25.01.2016;7;1;27508,65;1590,33
25.01.2016;8;1;33543,39;1486,1
25.01.2016;9;1;37790,78;1446,87
25.01.2016;10;1;39415,28;1541,11
25.01.2016;11;1;40660,5;1494,15
25.01.2016;12;1;39734,37;1476,78
25.01.2016;13;1;39915,73;1479,04
25.01.2016;14;1;40026,6;1402,76
25.01.2016;15;1;39686,93;1344,96
25.01.2016;16;1;39815,53;1326,73
25.01.2016;17;1;40446,53;1306,26
25.01.2016;18;1;38717,68;1361,42
25.01.2016;19;1;36907,14;1298,09
25.01.2016;20;1;35987,8;1198,95
25.01.2016;21;1;34823,23;1177,77
25.01.2016;22;1;34861,72;1103,9
25.01.2016;23;1;33253,8;981,39
26.01.2016;0;2;30881,56;891,66
26.01.2016;1;2;28955,47;810,38
26.01.2016;2;2;27835,79;832,07
26.01.2016;3;2;27148,96;945,45
26.01.2016;4;2;27041,34;1113,63
26.01.2016;5;2;27397,11;1129,27
26.01.2016;6;2;28184,75;1074,91
26.01.2016;7;2;29740,52;1087,95
26.01.2016;8;2;34728,76;1071,61
26.01.2016;9;2;38316,36;963,55
26.01.2016;10;2;39646,29;754,13
26.01.2016;11;2;40747,33;655,34
26.01.2016;12;2;39855,57;625,55
26.01.2016;13;2;40323,2;568,71
26.01.2016;14;2;40809,82;508,92
26.01.2016;15;2;40426,55;460,03
26.01.2016;16;2;40706,38;536,64
26.01.2016;17;2;40871,83;610,07
26.01.2016;18;2;38347,97;747,85
26.01.2016;19;2;37053,91;888,66
26.01.2016;20;2;36025,46;957,45
26.01.2016;21;2;34954;1037,08
26.01.2016;22;2;35129,39;1025,67
26.01.2016;23;2;33280,95;1005,7
27.01.2016;0;3;30851,33;1022,6
27.01.2016;1;3;29091,24;1034,89
27.01.2016;2;3;27798,4;1078,9
27.01.2016;3;3;27168,26;1008,44
27.01.2016;4;3;27068,64;975,94
27.01.2016;5;3;27445,32;898,11
27.01.2016;6;3;28126,89;865,57
27.01.2016;7;3;29262,17;814,87
27.01.2016;8;3;34507,12;784,08
27.01.2016;9;3;38182,21;717,25
27.01.2016;10;3;39516,5;640,9
27.01.2016;11;3;40285,67;682,7
27.01.2016;12;3;39010,88;682,55
27.01.2016;13;3;39213,13;723,25
27.01.2016;14;3;39313,51;705,61
27.01.2016;15;3;38772,92;686,13
27.01.2016;16;3;39182,11;679,85
27.01.2016;17;3;39959,62;682,73
27.01.2016;18;3;38519,91;808,42
27.01.2016;19;3;36988,53;856,56
27.01.2016;20;3;36007,95;902,43
27.01.2016;21;3;34975,54;958,57
27.01.2016;22;3;34932,33;943,74
27.01.2016;23;3;33456,88;907,44
28.01.2016;0;4;31143,68;1016,83
28.01.2016;1;4;29167,57;1152,83
28.01.2016;2;4;28046,68;1327,84
28.01.2016;3;4;27405,39;1427,37
28.01.2016;4;4;27173,93;1328,94
28.01.2016;5;4;27536,99;1307,28
28.01.2016;6;4;28220,87;1245,28
28.01.2016;7;4;29395,45;1281,47
28.01.2016;8;4;34668,6;1349,74
28.01.2016;9;4;38415,12;1357,36
28.01.2016;10;4;39676,51;1351,64
28.01.2016;11;4;40319,9;1300,42
28.01.2016;12;4;39018,31;1206,99
28.01.2016;13;4;39271,74;1191,59
28.01.2016;14;4;39536,37;1183,12
28.01.2016;15;4;38936,48;1201,47
28.01.2016;16;4;39102,1;1280,56
28.01.2016;17;4;39566,41;1337,47
28.01.2016;18;4;38081,93;1315,96
28.01.2016;19;4;36505,46;1306,56
28.01.2016;20;4;35585,73;1341,97
28.01.2016;21;4;34747,11;1242,61
28.01.2016;22;4;34799,91;1161,01
28.01.2016;23;4;33344,43;1105,65
29.01.2016;0;5;30705,61;1040,76
29.01.2016;1;5;29000,54;814,82
29.01.2016;2;5;27852,55;698,11
29.01.2016;3;5;27163,15;677,76
29.01.2016;4;5;26971,99;623,9
29.01.2016;5;5;27348,29;569,39
29.01.2016;6;5;28077,26;496,19
29.01.2016;7;5;29062,07;459,81
29.01.2016;8;5;34246,13;470,5
29.01.2016;9;5;37629,5;438,59
29.01.2016;10;5;38830,98;356,11
29.01.2016;11;5;39156,33;348,9
29.01.2016;12;5;36331,58;349,86
29.01.2016;13;5;37424,51;379,64
29.01.2016;14;5;37475,87;376,33
29.01.2016;15;5;36826;414,23
29.01.2016;16;5;37286,78;467,75
29.01.2016;17;5;38110,44;506,79
29.01.2016;18;5;36981,81;498,9
29.01.2016;19;5;35496,45;502,66
29.01.2016;20;5;34642,81;504,41
29.01.2016;21;5;33771,1;500,82
29.01.2016;22;5;33923,59;506,81
29.01.2016;23;5;32485,51;491,55
30.01.2016;0;6;30323,74;494,9
30.01.2016;1;6;28528,18;470,3
30.01.2016;2;6;27243,18;463,27
30.01.2016;3;6;26511,13;444,72
30.01.2016;4;6;26199,54;432,31
30.01.2016;5;6;26561,03;469,19
30.01.2016;6;6;26644,35;479,21
30.01.2016;7;6;27009,01;525,16
30.01.2016;8;6;30831,9;517,77
30.01.2016;9;6;34037,68;487,14
30.01.2016;10;6;35450,49;436,16
30.01.2016;11;6;36294,11;451,04
30.01.2016;12;6;35205,3;402,02
30.01.2016;13;6;34932,22;435,25
30.01.2016;14;6;34697,11;507,31
30.01.2016;15;6;34003,74;470,67
30.01.2016;16;6;33457,63;493,25
30.01.2016;17;6;34897,48;578,96
30.01.2016;18;6;34596,05;523,35
30.01.2016;19;6;33539,44;523,1
30.01.2016;20;6;32664,18;483,96
30.01.2016;21;6;31927,94;384,33
30.01.2016;22;6;32124,59;399,8
30.01.2016;23;6;30874,86;412,69
31.01.2016;0;7;28706,75;436,45
31.01.2016;1;7;26941,77;379,35
31.01.2016;2;7;25585,39;425,04
31.01.2016;3;7;24703,28;573,55
31.01.2016;4;7;24305,66;678,89
31.01.2016;5;7;24513,61;756,3
31.01.2016;6;7;24184,14;792,72
31.01.2016;7;7;23444,69;943,41
31.01.2016;8;7;24562,25;1102,91
31.01.2016;9;7;26205,61;1043,29
31.01.2016;10;7;27970,71;1012,52
31.01.2016;11;7;28853,94;1061,44
31.01.2016;12;7;28826,5;1153,05
31.01.2016;13;7;28634,82;1304,61
31.01.2016;14;7;28292,65;1480,43
31.01.2016;15;7;28044,68;1544,21
31.01.2016;16;7;28601,33;1621,83
31.01.2016;17;7;30382,97;1799,34
31.01.2016;18;7;30972,03;1977,98
31.01.2016;19;7;30457,32;1977,94
31.01.2016;20;7;29994,27;2080,23
31.01.2016;21;7;29568,98;2309,73
31.01.2016;22;7;29905,64;2357,01
31.01.2016;23;7;28724,98;2245,7
01.02.2016;0;1;27257,8;2240,24
01.02.2016;1;1;25692,59;2054,39
01.02.2016;2;1;24501,95;1950,27
01.02.2016;3;1;23973,46;1820,91
01.02.2016;4;1;23854,61;1772,94
01.02.2016;5;1;24195,66;1607,62
01.02.2016;6;1;25096,25;1841,28
01.02.2016;7;1;26488,24;1711,92
01.02.2016;8;1;32138,83;1623,35
01.02.2016;9;1;35430,82;1445,62
01.02.2016;10;1;36883,14;1391,57
01.02.2016;11;1;37775,08;1298,95
01.02.2016;12;1;36482,14;1231,46
01.02.2016;13;1;36700,05;1154,11
01.02.2016;14;1;36867,22;1056,21
01.02.2016;15;1;36463,13;908,93
01.02.2016;16;1;36574,28;930,61
01.02.2016;17;1;36950,55;831,29
01.02.2016;18;1;35841,98;938,05
01.02.2016;19;1;33929,92;923,83
01.02.2016;20;1;33222,59;808,02
01.02.2016;21;1;32524,16;717,43
01.02.2016;22;1;32777,7;666,42
01.02.2016;23;1;31448,4;654,4
02.02.2016;0;2;29403,1;960,49
02.02.2016;1;2;27547,28;1063,32
02.02.2016;2;2;26470,24;1171,36
02.02.2016;3;2;25849,74;1324,22
02.02.2016;4;2;25612,94;1379,83
02.02.2016;5;2;26211,19;1400,23
02.02.2016;6;2;26580,76;1528,55
02.02.2016;7;2;27701,79;1662,49
02.02.2016;8;2;32332,22;1631,46
02.02.2016;9;2;34966,01;1606,52
02.02.2016;10;2;35632,02;1637,03
02.02.2016;11;2;35827,69;1640,51
02.02.2016;12;2;34134,41;1703
02.02.2016;13;2;34451,12;1870,92
02.02.2016;14;2;34553,01;1893,4
02.02.2016;15;2;34019,53;1941,05
02.02.2016;16;2;34285,05;2089,17
02.02.2016;17;2;35537,85;2310,62
02.02.2016;18;2;34920,27;2449,37
02.02.2016;19;2;33690,08;2538,26
02.02.2016;20;2;32830,28;2678,82
02.02.2016;21;2;32347,18;2793,94
02.02.2016;22;2;32398,28;2838,75
02.02.2016;23;2;31053,25;2777,69
03.02.2016;0;3;29070,42;2888,58
03.02.2016;1;3;27535,46;2911,03
03.02.2016;2;3;26459,15;2940,11
03.02.2016;3;3;25837,41;2920,9
03.02.2016;4;3;25797,38;2993,11
03.02.2016;5;3;26207,09;3047,91
03.02.2016;6;3;26592,28;3146,6
03.02.2016;7;3;27471,42;3175,17
03.02.2016;8;3;32075,39;3201,1
03.02.2016;9;3;34703,17;3215,32
03.02.2016;10;3;35456,58;3273,07
03.02.2016;11;3;36024,55;3297,54
03.02.2016;12;3;34435,99;3492,34
03.02.2016;13;3;34769,44;3488,66
03.02.2016;14;3;35051,95;3638,72
03.02.2016;15;3;34615,73;3559,56
03.02.2016;16;3;35406,09;3556,25
03.02.2016;17;3;36191,46;3442,27
03.02.2016;18;3;35152,24;3445,48
03.02.2016;19;3;33830,29;3286,22
03.02.2016;20;3;33122,71;3187,04
03.02.2016;21;3;32398,35;3157,5
03.02.2016;22;3;32638,11;3087,92
03.02.2016;23;3;31338,38;3104,31
04.02.2016;0;4;29070,42;2888,58
04.02.2016;1;4;27535,46;2911,03
04.02.2016;2;4;26459,15;2940,11
04.02.2016;3;4;25837,41;2920,9
04.02.2016;4;4;25797,38;2993,11
04.02.2016;5;4;26207,09;3047,91
04.02.2016;6;4;26592,28;3146,6
04.02.2016;7;4;27471,42;3175,17
04.02.2016;8;4;32075,39;3201,1
04.02.2016;9;4;34703,17;3215,32
04.02.2016;10;4;35456,58;3273,07
04.02.2016;11;4;36024,55;3297,54
04.02.2016;12;4;34435,99;3492,34
04.02.2016;13;4;34769,44;3488,66
04.02.2016;14;4;35051,95;3638,72
04.02.2016;15;4;34615,73;3559,56
04.02.2016;16;4;35406,09;3556,25
04.02.2016;17;4;36191,46;3442,27
04.02.2016;18;4;35152,24;3445,48
04.02.2016;19;4;33830,29;3286,22
04.02.2016;20;4;33122,71;3187,04
04.02.2016;21;4;32398,35;3157,5
04.02.2016;22;4;32638,11;3087,92
04.02.2016;23;4;31338,38;3104,31
05.02.2016;0;5;29348,99;3188,69
05.02.2016;1;5;27702,11;3197,32
05.02.2016;2;5;26656,83;3275,96
05.02.2016;3;5;25985,17;3185,68
05.02.2016;4;5;25870,25;3058,14
05.02.2016;5;5;26154,31;2859,74
05.02.2016;6;5;26621,67;2927,41
05.02.2016;7;5;27516,89;2966,38
05.02.2016;8;5;32322,93;3015,58
05.02.2016;9;5;35316,39;2781,98
05.02.2016;10;5;36224,9;2648,81
05.02.2016;11;5;36696,65;2526,4
05.02.2016;12;5;34567,31;2451,79
05.02.2016;13;5;35714,18;2352,37
05.02.2016;14;5;36339,24;2491,04
05.02.2016;15;5;36193,67;2829,52
05.02.2016;16;5;36723,48;3161,03
05.02.2016;17;5;37234,19;3323,1
05.02.2016;18;5;35790,09;3465,61
05.02.2016;19;5;34308,02;3446,96
05.02.2016;20;5;33385,94;3428,63
05.02.2016;21;5;32535,86;3296,48
05.02.2016;22;5;32887,51;3378,58
05.02.2016;23;5;31615,93;3409,12
06.02.2016;0;6;29640,93;3308,12
06.02.2016;1;6;28018,02;3151,32
06.02.2016;2;6;26642,24;3123,19
06.02.2016;3;6;25950,07;3146,08
06.02.2016;4;6;25823,04;3176,12
06.02.2016;5;6;26085,37;3057,76
06.02.2016;6;6;26129,2;3001,43
06.02.2016;7;6;26611,55;2994,56
06.02.2016;8;6;30297;3029,6
06.02.2016;9;6;33619,22;3114,46
06.02.2016;10;6;35252,6;3029,31
06.02.2016;11;6;36384,6;3012,19
06.02.2016;12;6;35771,6;3081,05
06.02.2016;13;6;35660,68;3141,94
06.02.2016;14;6;35601,46;3177,25
06.02.2016;15;6;34939,15;3185,86
06.02.2016;16;6;34609,74;3218,68
06.02.2016;17;6;35096,46;3132,07
06.02.2016;18;6;35025,35;3077,18
06.02.2016;19;6;34057,56;3016,83
06.02.2016;20;6;33091,67;2998,52
06.02.2016;21;6;32226,88;2911,09
06.02.2016;22;6;32284,43;2834,24
06.02.2016;23;6;31076,48;2835,07
07.02.2016;0;7;28963,04;2640,16
07.02.2016;1;7;27010,34;2465,7
07.02.2016;2;7;25743,69;2385,04
07.02.2016;3;7;24961,77;2304,49
07.02.2016;4;7;24470,19;2271,49
07.02.2016;5;7;24593,41;2235,15
07.02.2016;6;7;24247,24;2281,77
07.02.2016;7;7;23526,12;2188,19
07.02.2016;8;7;24632,36;2169,71
07.02.2016;9;7;26583,54;2034,45
07.02.2016;10;7;28241,14;2005,14
07.02.2016;11;7;29464,74;2001,33
07.02.2016;12;7;29582,03;1973,61
07.02.2016;13;7;29728,79;2113,19
07.02.2016;14;7;29435,95;2146,34
07.02.2016;15;7;29385,71;2194,55
07.02.2016;16;7;29601,04;2134,68
07.02.2016;17;7;31197,62;2036,95
07.02.2016;18;7;32180,15;2052,12
07.02.2016;19;7;31744,23;2002,69
07.02.2016;20;7;31399,3;1873,68
07.02.2016;21;7;30791,83;1710,14
07.02.2016;22;7;31120,26;1467,23
07.02.2016;23;7;29579,44;1231,9
08.02.2016;0;1;27573,38;1101,34
08.02.2016;1;1;25890,95;1087,29
08.02.2016;2;1;24904,02;884,92
08.02.2016;3;1;24362,77;844,29
08.02.2016;4;1;24262,28;828,21
08.02.2016;5;1;24956,3;872,86
08.02.2016;6;1;26047,18;853,26
08.02.2016;7;1;27975,46;846,01
08.02.2016;8;1;32724,9;718,88
08.02.2016;9;1;36763,34;576,19
08.02.2016;10;1;37653,49;494,7
08.02.2016;11;1;38035,22;430,24
08.02.2016;12;1;36219,9;374,02
08.02.2016;13;1;36301,9;292,69
08.02.2016;14;1;36524,26;237,74
08.02.2016;15;1;36220,11;214,44
08.02.2016;16;1;36534,25;198,94
08.02.2016;17;1;37786,57;233,54
08.02.2016;18;1;37160,49;298,73
08.02.2016;19;1;35725;303,82
08.02.2016;20;1;34743,06;269,79
08.02.2016;21;1;33882,06;213,73
08.02.2016;22;1;33781,11;167,31
08.02.2016;23;1;31983,29;188,55
09.02.2016;0;2;29722,08;257,84
09.02.2016;1;2;27903,53;392,88
09.02.2016;2;2;26974,74;449,13
09.02.2016;3;2;26581,43;494,48
09.02.2016;4;2;26361,36;569,59
09.02.2016;5;2;26983,29;597,3
09.02.2016;6;2;27916,16;622,08
09.02.2016;7;2;29020,6;671,36
09.02.2016;8;2;33886,53;716,66
09.02.2016;9;2;36592,09;651,66
09.02.2016;10;2;37217,88;673,2
09.02.2016;11;2;37294,28;673,09
09.02.2016;12;2;35134,8;649,68
09.02.2016;13;2;35618,42;619,73
09.02.2016;14;2;35915,25;572,84
09.02.2016;15;2;35352,07;507,78
09.02.2016;16;2;35655,17;514,15
09.02.2016;17;2;36868,59;668,62
09.02.2016;18;2;36463,25;839,82
09.02.2016;19;2;35268,62;971,74
09.02.2016;20;2;34420,39;1095,92
09.02.2016;21;2;33339,3;1208,42
09.02.2016;22;2;33613,41;1327,47
09.02.2016;23;2;31863,65;1363,97
10.02.2016;0;3;29568,96;1591,32
10.02.2016;1;3;27688;1827,29
10.02.2016;2;3;26818,05;2000,86
10.02.2016;3;3;26254,15;2024,06
10.02.2016;4;3;26177,38;2097,31
10.02.2016;5;3;26650,06;2275,5
10.02.2016;6;3;27688,46;2489,66
10.02.2016;7;3;29148,45;2547,74
10.02.2016;8;3;33844,93;2714,52
10.02.2016;9;3;36496,96;2764,6
10.02.2016;10;3;36713,53;2924,14
10.02.2016;11;3;36860,9;3045,66
10.02.2016;12;3;34919,03;3072,62
10.02.2016;13;3;35489,09;3121,75
10.02.2016;14;3;35984,17;3201,17
10.02.2016;15;3;35583,01;3256,01
10.02.2016;16;3;36104,59;3276,04
10.02.2016;17;3;37031,86;3250,08
10.02.2016;18;3;36164,64;3234,61
10.02.2016;19;3;34797,24;3273,57
10.02.2016;20;3;33985,63;3300,31
10.02.2016;21;3;33068,62;3431,59
10.02.2016;22;3;33284,13;3413,14
10.02.2016;23;3;31756,54;3328,92
11.02.2016;0;4;29380,53;3415,37
11.02.2016;1;4;27776,66;3359,28
11.02.2016;2;4;26855,3;3398,66
11.02.2016;3;4;26404,01;3407,04
11.02.2016;4;4;26110,3;3358,48
11.02.2016;5;4;26700,11;3329,45
11.02.2016;6;4;27412,77;3394,34
11.02.2016;7;4;28964,38;3275,15
11.02.2016;8;4;33688,67;3163,2
11.02.2016;9;4;36820,84;2687,75
11.02.2016;10;4;37343,83;2102,91
11.02.2016;11;4;37883;1651,34
11.02.2016;12;4;36426,68;1406,57
11.02.2016;13;4;36859,54;1263,12
11.02.2016;14;4;36962,04;1127,65
11.02.2016;15;4;36338,5;1161
11.02.2016;16;4;36426,89;1224,36
11.02.2016;17;4;36715,97;1354,74
11.02.2016;18;4;36215,16;1626,87
11.02.2016;19;4;34917,43;1752,77
11.02.2016;20;4;33937,82;1878,71
11.02.2016;21;4;33169,37;2125,1
11.02.2016;22;4;33464,7;2386,57
11.02.2016;23;4;31803,39;2481,44
12.02.2016;0;5;29434,4;2740,72
12.02.2016;1;5;27603,59;2762,51
12.02.2016;2;5;26571,63;2725,5
12.02.2016;3;5;26130,28;2725,25
12.02.2016;4;5;26094,47;2829,98
12.02.2016;5;5;26666,1;2790,36
12.02.2016;6;5;27414,41;2809,06
12.02.2016;7;5;28804,81;2711,51
12.02.2016;8;5;33153;2683,44
12.02.2016;9;5;35698,59;2478,4
12.02.2016;10;5;36654,71;2488,54
12.02.2016;11;5;36832,56;2553,3
12.02.2016;12;5;33947,04;2519,68
12.02.2016;13;5;35143,25;2533,14
12.02.2016;14;5;35711,58;2453,57
12.02.2016;15;5;35525,38;2309,03
12.02.2016;16;5;35661,45;2286,01
12.02.2016;17;5;36338,17;2483,35
12.02.2016;18;5;35378,82;2549,15
